FIPS	County	2010	2000	1990	1980	1970	1960	1950	1940	1930	1920	1910	1900	1890	1880	1870	1860	1850	1840	1830	1820	1810	1800	1790	c2010	c2000	c1990	c1980	c1970	c1960	c1950	c1940	c1930	c1920	c1910	c1900	c1890	c1880	c1870	c1860	c1850	c1840	c1830	c1820	c1810	c1800
28161	Yalobusha 	12678	13052	12033	13139	11915	12502	15191	18387	17750	18738	21519	19742	16629	15649	13254	16952	17258	12248	---	---	---	---		-0.028654612	0.084683786	-0.084176878	0.102727654	-0.046952488	-0.177012705	-0.173818459	0.035887324	-0.052727079	-0.12923463	0.090011144	0.187203079	0.06262381	0.180700166	-0.218145352	-0.017730907	0.409046375	.	.	.	.	.
28163	Yazoo 	28065	28144	25506	27349	27304	31653	35712	40091	37262	37149	46672	43948	36394	33845	17279	22373	14418	10480	6550	---	---	---		-0.002806993	0.103426645	-0.067388204	0.00164811	-0.137396139	-0.113659274	-0.10922651	0.075921851	0.003041805	-0.204040967	0.061982343	0.207561686	0.075313931	0.958736038	-0.227685156	0.551740879	0.375763359	0.6	.	.	.	.
29001	Adair 	25607	24968	24577	24870	22472	20105	19689	20246	19436	21404	22700	21728	17417	15190	11448	8531	2342	---	---	---	---			0.025592759	0.015909183	-0.011781263	0.106710573	0.117731907	0.021128549	-0.027511607	0.041675242	-0.091945431	-0.057092511	0.044734904	0.247516794	0.146609612	0.326869322	0.341929434	2.642613151	.	.	.	.	.	.
29003	Andrew 	17291	16489	14632	13980	11913	11062	11727	13015	13469	14075	15282	17332	16000	16318	15137	11850	9433	---	---	---	---			0.048638486	0.126913614	0.046638054	0.173507933	0.076930031	-0.056706745	-0.098962735	-0.033707031	-0.043055062	-0.078981809	-0.118278329	0.08325	-0.019487682	0.078020744	0.277383966	0.256228135	.	.	.	.	.	.
29005	Atchison 	5685	6424	7457	8605	9240	9213	11127	12897	13421	13008	13604	16501	15533	14556	8440	4649	1678	---	---	---	---			-0.11503736	-0.138527558	-0.133410808	-0.068722944	0.002930641	-0.17201402	-0.137241219	-0.03904329	0.031749692	-0.043810644	-0.175565117	0.062318934	0.067120088	0.72464455	0.815444182	1.770560191	.	.	.	.	.	.
29007	Audrain 	25529	25857	23599	26458	25362	26079	23829	22673	22077	20589	21687	21160	22074	19732	12307	8075	3506	1949	---	---	---			-0.012685153	0.09568202	-0.108058054	0.043214258	-0.027493385	0.094422762	0.050985754	0.026996422	0.072271601	-0.050629409	0.024905482	-0.041406179	0.118690452	0.603315186	0.524086687	1.303194524	0.798871216	.	.	.	.	.
29009	Barry 	35597	33980	27547	24408	19597	18921	21755	23546	22803	23473	23869	25532	22943	14405	10373	7995	3467	4795	---	---	---			0.047586816	0.233528152	0.128605375	0.24549676	0.035727499	-0.130268904	-0.076063875	0.032583432	-0.028543433	-0.016590557	-0.06513395	0.112844876	0.592710864	0.388701436	0.297435897	1.306028267	-0.276955162	.	.	.	.	.
29011	Barton 	12402	12543	11312	11292	10431	11113	12678	14148	14560	16879	16747	18253	18504	10332	5087	1817	---	---	---	---	---			-0.01124133	0.108822489	0.001771165	0.082542422	-0.061369567	-0.123442183	-0.103901612	-0.028296703	-0.137389656	0.007882009	-0.082506985	-0.013564635	0.790940767	1.031059564	1.799669785	.	.	.	.	.	.	.
29013	Bates 	17049	16648	15025	15873	15468	15905	17534	19531	22068	23933	25869	30141	32223	25381	15960	7215	3669	---	---	---	---			0.024086977	0.108019967	-0.053424053	0.026183088	-0.027475637	-0.092905213	-0.102247709	-0.114962842	-0.077925876	-0.07483861	-0.141733851	-0.064612233	0.269571727	0.590288221	1.212058212	0.966475879	.	.	.	.	.	.
29015	Benton 	19056	17141	13859	12183	9695	8737	9080	11142	11708	12989	14881	16556	14973	12396	11322	9072	5015	4205	---	---	---			0.111720436	0.236813623	0.137568743	0.256627127	0.109648621	-0.03777533	-0.185065518	-0.048343013	-0.098621911	-0.127141993	-0.101171781	0.105723636	0.207889642	0.094859565	0.248015873	0.808973081	0.192627824	.	.	.	.	.
29017	Bollinger 	12363	12012	10619	10301	8820	9167	11019	12898	12269	13909	14576	14650	13121	11130	8162	7371	---	---	---	---	---			0.029220779	0.13117996	0.030870789	0.167913832	-0.037853169	-0.168073328	-0.145681501	0.051267422	-0.117909267	-0.045760154	-0.005051195	0.116530752	0.178885894	0.363636364	0.107312441	.	.	.	.	.	.	.
29019	Boone 	162642	135477	112379	100376	80911	55202	48432	34991	30995	29672	30533	28642	26043	25422	20765	19486	14979	13561	8859	---	---			0.20051374	0.205536622	0.119580378	0.240572975	0.465725879	0.139783614	0.384127347	0.12892402	0.04458749	-0.028198998	0.066021926	0.09979649	0.024427661	0.224271611	0.065636867	0.30088791	0.10456456	0.530759679	.	.	.	.
29021	Buchanan 	89201	86013	83083	87888	86915	90581	96826	94067	98633	93684	93020	121838	70100	49792	35109	23861	12975	6237	---	---	---			0.037064165	0.035265939	-0.054671855	0.011194846	-0.040472064	-0.064497139	0.029330158	-0.046292823	0.052826523	0.00713825	-0.236527192	0.738059914	0.407856684	0.418211855	0.47139684	0.838998073	1.08032708	.	.	.	.	.
29023	Butler 	42794	40864	38765	37693	33529	34656	37707	34276	23697	24106	20624	16769	10164	6011	4298	2891	1616	---	---	---	---			0.047229836	0.054146782	0.028440294	0.124190999	-0.032519621	-0.080913358	0.100099195	0.446427818	-0.01696673	0.168832428	0.229888485	0.649842582	0.690900017	0.398557469	0.486682809	0.788985149	.	.	.	.	.	.
29025	Caldwell 	9424	8964	8380	8660	8351	8830	9929	11629	12509	13849	14605	16656	15152	13646	11390	5034	2316	1458	---	---	---			0.051316377	0.069689737	-0.032332564	0.037001557	-0.054246886	-0.11068587	-0.146186258	-0.070349348	-0.096757889	-0.051763095	-0.123138809	0.099260824	0.110362011	0.198068481	1.262614223	1.17357513	0.588477366	.	.	.	.	.
29027	Callaway 	44332	40762	32809	32252	25850	23858	23316	23094	19923	23007	24400	25984	25131	23670	19202	17449	13827	11765	6159	---	---			0.087581571	0.242402999	0.017270247	0.247659574	0.083494006	0.02324584	0.009612886	0.159162777	-0.13404616	-0.057090164	-0.060960591	0.033942143	0.061723701	0.232684095	0.10046421	0.261951255	0.175265618	0.910212697	.	.	.	.
29029	Camden 	44002	36807	27495	20017	13315	9116	7861	8971	9142	10474	11582	13113	10040	7266	6108	4975	2338	---	---	---	---			0.195479121	0.33867976	0.373582455	0.503342095	0.460618692	0.1596489	-0.123732025	-0.018704879	-0.127172045	-0.095665688	-0.116754366	0.306075697	0.381778145	0.189587426	0.227738693	1.127887083	.	.	.	.	.	.
29031	Cape Girardeau 	75674	68691	61633	58837	49350	42020	38397	37775	33203	29839	27621	24315	22060	20998	17558	15547	13912	9359	7445	5968	3888			0.10165815	0.114516574	0.047521118	0.192239108	0.174440743	0.09435633	0.016465917	0.137698401	0.112738363	0.08030122	0.135965453	0.102221215	0.050576245	0.195922087	0.129349714	0.117524439	0.486483599	0.257085292	0.247486595	0.534979424	.	.
29033	Carroll 	9295	10289	10748	12131	12565	13847	15589	17814	19940	20480	23098	26455	25742	23274	17446	9763	5441	2423	---	---	---			-0.096608028	-0.04270562	-0.114005441	-0.03454039	-0.092583231	-0.111745462	-0.124901763	-0.10661986	-0.026367188	-0.113343147	-0.126894727	0.027697926	0.106041076	0.334059383	0.786950732	0.794339276	1.245563351	.	.	.	.	.
29035	Carter 	6265	5940	5515	5428	3878	3973	4777	6226	5503	7482	5504	6706	4659	2168	1455	1235	---	---	---	---	---			0.054713805	0.077062557	0.016028003	0.399690562	-0.023911402	-0.168306468	-0.232733697	0.131382882	-0.26450147	0.359375	-0.179242469	0.439364671	1.14898524	0.490034364	0.178137652	.	.	.	.	.	.	.
29037	Cass 	99478	82123	63808	51029	39448	29702	19325	19534	20962	21536	22973	23636	23301	22431	19296	9794	6090	4693	---	---	---			0.211329347	0.287032974	0.250426228	0.293576354	0.328126052	0.536972833	-0.010699294	-0.068123271	-0.026653046	-0.062551691	-0.028050432	0.014377065	0.038785609	0.162468905	0.970185828	0.608210181	0.297677392	.	.	.	.	.
29039	Cedar 	13982	13713	12093	11894	9424	9185	10663	11697	11136	13933	16080	16923	15620	10741	9474	6637	3361	---	---	---	---			0.019616422	0.133961796	0.016731125	0.262096774	0.026020686	-0.138610147	-0.088398735	0.050377155	-0.200746429	-0.1335199	-0.049813863	0.083418694	0.45424076	0.133734431	0.427452162	0.974709908	.	.	.	.	.	.
29041	Chariton 	7831	8436	9202	10489	11084	12720	14944	18084	19588	21769	23503	26826	26254	25224	19136	12562	7514	4746	1780	---	---			-0.071716453	-0.083242773	-0.122699971	-0.053680982	-0.128616352	-0.14882227	-0.173634152	-0.076781703	-0.100188341	-0.073777816	-0.123872363	0.021787156	0.040834126	0.318143813	0.523324311	0.671812616	0.583227981	1.666292135	.	.	.	.
29043	Christian 	77422	54303	32644	22402	15124	12359	12412	13538	13169	15252	15832	16939	14017	9628	6707	5491	---	---	---	---	---			0.425740751	0.663490994	0.457191322	0.481221899	0.223723602	-0.004270061	-0.08317329	0.028020351	-0.136572253	-0.036634664	-0.065352146	0.208461154	0.455857914	0.435515133	0.221453287	.	.	.	.	.	.	.
29045	Clark 	7139	7416	7547	8493	8260	8725	9003	10166	10254	11874	12811	15383	15126	15031	13667	11684	5527	2846	---	---	---			-0.037351672	-0.017357891	-0.111385847	0.028208232	-0.053295129	-0.030878596	-0.114400944	-0.008582017	-0.136432542	-0.07314027	-0.167197556	0.016990612	0.006320271	0.099802444	0.169719274	1.113985887	0.942023893	.	.	.	.	.
29047	Clay 	221939	183941	153411	136488	123322	87474	45221	30417	26811	20455	20302	18903	19856	15572	15564	13023	10332	8282	5338	---	---			0.206577109	0.199007894	0.123988922	0.106761162	0.409813202	0.934366776	0.486701516	0.134497035	0.310730873	0.007536203	0.074009416	-0.047995568	0.27510917	0.000514007	0.195116333	0.260452962	0.247524752	0.551517422	.	.	.	.
29049	Clinton 	20743	19002	16595	15916	12462	11588	11726	13261	13505	14461	15297	17363	17138	16073	14063	7848	3786	2724	---	---	---			0.091621935	0.145043688	0.042661473	0.277162574	0.075422851	-0.011768719	-0.11575296	-0.018067382	-0.066108844	-0.054651239	-0.118988654	0.01312872	0.066260188	0.142928251	0.791921509	1.072900158	0.389867841	.	.	.	.	.
29051	Cole 	75990	71423	63579	56663	46228	40761	35464	34912	30848	24680	21957	20578	17281	15515	10292	9697	6696	9286	3023	---	---			0.063942988	0.12337407	0.122054956	0.225728995	0.134123304	0.149362734	0.015811182	0.131742739	0.249918963	0.12401512	0.067013315	0.19078757	0.11382533	0.507481539	0.061359183	0.448178017	-0.278914495	2.071782997	.	.	.	.
29053	Cooper 	17601	16668	14835	14643	14732	15448	16608	18075	19522	19308	20311	22532	22707	21596	20692	17356	12950	10484	6904	6959	---			0.055975522	0.123559151	0.013112067	-0.006041271	-0.046349042	-0.069845857	-0.081161826	-0.074121504	0.011083489	-0.049382108	-0.098570921	-0.007706875	0.051444712	0.043688382	0.192210187	0.34023166	0.235215567	0.518539977	-0.007903434	.	.	.
29055	Crawford 	24696	22785	19173	18300	14828	12647	11615	12693	11287	12355	13576	12959	11961	10756	7982	5823	6397	3561	1712	---	---			0.083870968	0.188389923	0.047704918	0.234151605	0.172451965	0.088850624	-0.084928701	0.124568087	-0.086442736	-0.089938126	0.047611698	0.08343784	0.112030495	0.347531947	0.37077108	-0.089729561	0.796405504	1.080023364	.	.	.	.
29057	Dade 	7883	7920	7449	7383	6850	7577	9324	11248	11764	14173	15613	18125	17526	12557	8683	7072	4246	---	---	---	---			-0.004671717	0.063229964	0.008939456	0.077810219	-0.095948264	-0.187365937	-0.171052632	-0.043862632	-0.169971072	-0.092230833	-0.138593103	0.034177793	0.395715537	0.446159162	0.227799774	0.665567593	.	.	.	.	.	.
29059	Dallas 	16777	15725	12646	12096	10054	9314	10392	11523	10541	12033	13181	13903	12647	9263	8383	5892	3648	---	---	---	---			0.066899841	0.243476198	0.045469577	0.203103242	0.07945029	-0.103733641	-0.098151523	0.093160042	-0.123992354	-0.087095061	-0.051931238	0.09931209	0.365324409	0.104974353	0.422776646	0.615131579	.	.	.	.	.	.
29061	Daviess 	8433	8012	7865	8905	8420	9502	11180	13398	14424	16641	17605	21325	20456	19145	14410	9606	5298	2736	---	---	---			0.052546181	0.018690401	-0.116788321	0.05760095	-0.113870764	-0.150089445	-0.165547097	-0.071131448	-0.133225167	-0.054757171	-0.174443142	0.042481424	0.068477409	0.328591256	0.500104102	0.813137033	0.936403509	.	.	.	.	.
29063	DeKalb 	12892	13090	9967	8222	7305	7226	8047	9751	10270	11694	12531	14418	14539	13334	9858	5224	2075	---	---	---	---			-0.01512605	0.313334002	0.212235466	0.125530459	0.010932743	-0.1020256	-0.174751308	-0.05053554	-0.121771849	-0.06679435	-0.130878069	-0.008322443	0.090370481	0.35260702	0.887059724	1.517590361	.	.	.	.	.	.
29065	Dent 	15657	14926	13702	14517	11457	10445	10936	11763	10974	12318	13245	12986	12149	10646	6357	5654	---	---	---	---	---			0.048974943	0.089330025	-0.056141076	0.267085625	0.096888463	-0.044897586	-0.070305194	0.071897212	-0.109108622	-0.069988675	0.019944556	0.068894559	0.141179786	0.674689319	0.124336753	.	.	.	.	.	.	.
#N/A	Dodge	#N/A	#N/A	---	---	---	---	---	---	---	---	---	---	---	---	---	---	375	---	---	---	---			#N/A	#N/A	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
29067	Douglas 	13684	13082	11876	11594	9268	9653	12638	15600	13959	15436	16664	16802	14111	7753	3915	2414	---	---	---	---	---			0.046017429	0.101549343	0.024322926	0.250971083	-0.039883974	-0.236192436	-0.189871795	0.117558564	-0.095685411	-0.073691791	-0.008213308	0.190702289	0.82006965	0.980332056	0.621789561	.	.	.	.	.	.	.
29069	Dunklin 	31953	33184	33112	36324	33742	39139	45329	44957	35799	32773	30328	21706	15085	9604	5982	5026	1229	---	---	---	---			-0.037096191	0.002174438	-0.088426385	0.076521842	-0.13789315	-0.136557171	0.008274573	0.255817202	0.092332103	0.08061857	0.397217359	0.438912827	0.570699708	0.605483116	0.190210903	3.089503662	.	.	.	.	.	.
29071	Franklin 	101492	93820	80603	71233	55116	44566	36046	33868	30519	28427	29830	30581	28056	26534	30098	18085	11021	7515	3484	2379	---			0.081773609	0.163976527	0.131540157	0.292419624	0.23672755	0.236364645	0.064308492	0.109734919	0.073592008	-0.047033188	-0.024557732	0.089998574	0.057360368	-0.118413184	0.664252143	0.640958171	0.466533599	1.157003444	0.464480874	.	.	.
29073	Gasconade 	15222	15350	14006	13181	11878	12195	12342	12414	12172	12381	12847	12298	11706	11153	10093	8727	4996	5330	1545	---	---			-0.008338762	0.095958875	0.062590092	0.109698602	-0.02599426	-0.011910549	-0.005799903	0.019881696	-0.016880704	-0.03627306	0.044641405	0.050572356	0.049583072	0.105023283	0.156525725	0.746797438	-0.062664165	2.449838188	.	.	.	.
29075	Gentry 	6738	6867	6848	7887	8060	8793	11036	13359	14348	15634	16820	20554	19018	17176	11607	11980	4248	---	---	---	---			-0.018785496	0.002774533	-0.131735768	-0.02146402	-0.083361765	-0.203243929	-0.173890261	-0.068929468	-0.08225662	-0.070511296	-0.181667802	0.08076559	0.107242664	0.479796674	-0.031135225	1.820150659	.	.	.	.	.	.
29077	Greene 	275174	240460	207949	185302	152929	126276	104823	90541	82929	68698	63831	52713	48616	28801	21549	13186	12785	5372	---	---	---			0.144364967	0.156341218	0.122216706	0.211686469	0.211069404	0.204659283	0.157740692	0.091789362	0.207153047	0.076248218	0.210915713	0.084272667	0.687996945	0.336535338	0.634233278	0.031364881	1.379932986	.	.	.	.	.
29079	Grundy 	10261	10420	10536	11959	11819	12220	13220	15716	16135	17554	16744	17832	17876	15185	10567	7887	3006	---	---	---	---			-0.015259117	-0.011009871	-0.118989882	0.011845334	-0.032815057	-0.075642965	-0.158819038	-0.025968392	-0.080836277	0.048375538	-0.061013908	-0.002461401	0.177214356	0.437020914	0.33979967	1.623752495	.	.	.	.	.	.
29081	Harrison 	8957	8856	8469	9890	10257	11603	14107	16525	17233	19719	20466	24398	21033	20304	14635	10626	2447	---	---	---	---			0.011404697	0.045696068	-0.143680485	-0.035780443	-0.116004482	-0.177500532	-0.146323752	-0.041083967	-0.126071302	-0.03649956	-0.161160751	0.159986688	0.035904255	0.387359071	0.377282138	3.342460155	.	.	.	.	.	.
29083	Henry 	22272	22005	20044	19672	18451	19226	20043	22313	22931	25116	27242	28054	28235	23906	17401	9866	4052	4726	---	---	---			0.012133606	0.097834764	0.018910126	0.066175275	-0.040309997	-0.040762361	-0.101734415	-0.026950416	-0.086996337	-0.07804126	-0.028944179	-0.006410483	0.181084247	0.37382909	0.763734036	1.434846989	-0.14261532	.	.	.	.	.
29085	Hickory 	9627	8922	7335	6367	4481	4516	5387	6506	6430	7033	8741	9985	9453	7387	6452	4705	2329	---	---	---	---			0.079018157	0.216359918	0.152033925	0.420888195	-0.007750221	-0.161685539	-0.171995081	0.011819596	-0.085738661	-0.195400984	-0.12458688	0.05627843	0.27968052	0.144916305	0.37130712	1.020180335	.	.	.	.	.	.
29087	Holt 	4912	5354	6034	6882	6654	7885	9833	12476	12720	14084	14539	17083	15469	15509	11652	6550	3957	---	---	---	---			-0.082555099	-0.11269473	-0.123219994	0.034265104	-0.156119214	-0.19810841	-0.211846746	-0.01918239	-0.096847487	-0.031295137	-0.148919979	0.104337708	-0.002579148	0.331016135	0.778931298	0.655294415	.	.	.	.	.	.
29089	Howard 	10144	10208	9631	10008	10561	10859	11857	13026	13490	13997	15653	18337	17371	18428	17233	15946	13969	13108	10854	13426	---			-0.006269592	0.059910705	-0.037669864	-0.052362466	-0.027442674	-0.084169689	-0.08974359	-0.034395849	-0.036222048	-0.105794416	-0.146370726	0.055609925	-0.057358368	0.069343701	0.080709896	0.141527668	0.065685078	0.207665377	-0.191568598	.	.	.
29091	Howell 	40400	37273	31447	28807	23521	22027	22725	22270	19672	21102	21065	21834	18618	8814	4218	3169	---	---	---	---	---			0.083894508	0.185264095	0.091644392	0.224735343	0.06782585	-0.030715072	0.020431073	0.13206588	-0.067766089	0.001756468	-0.035220299	0.172736062	1.112321307	1.089615932	0.331019249	.	.	.	.	.	.	.
29093	Iron 	10630	10676	10726	11084	9529	8041	9458	10440	9642	9458	8563	8716	9119	8183	6278	5842	---	---	---	---	---			-0.00430873	-0.00466157	-0.032298809	0.163186064	0.18505161	-0.149820258	-0.094061303	0.082762912	0.01945443	0.104519444	-0.017553924	-0.044193442	0.114383478	0.303440586	0.074631975	.	.	.	.	.	.	.
29095	Jackson 	674158	654941	633232	629266	654558	622732	541035	477828	470454	367846	283522	195193	160510	82325	55041	22913	14000	7612	2823	---	---			0.029341574	0.034282854	0.006302581	-0.038639815	0.051107057	0.151001322	0.132279816	0.015674221	0.278942818	0.297416074	0.452521351	0.216079995	0.949711509	0.495703203	1.402173439	0.636642857	0.839201261	1.696422246	.	.	.	.
29097	Jasper 	117404	104704	90465	86958	79852	78863	79106	78705	73810	75941	89673	84018	50500	32019	14928	6883	4223	---	---	---	---			0.121294315	0.157397889	0.040329814	0.088989631	0.012540735	-0.003071828	0.005094975	0.066318927	-0.028061258	-0.153134165	0.067307006	0.663722772	0.577188544	1.144895498	1.168821735	0.629883969	.	.	.	.	.	.
29099	Jefferson 	218733	198362	171380	146183	105248	66377	38007	32023	27563	26555	27878	25712	22484	18736	15380	10344	6928	4296	2592	1835	---			0.102696081	0.157439608	0.172366144	0.388938507	0.585609473	0.746441445	0.18686569	0.161811124	0.037958953	-0.047456776	0.084240821	0.14356876	0.200042699	0.218205462	0.486852282	0.493071594	0.612662942	0.657407407	0.41253406	.	.	.
29101	Johnson 	52595	48270	42514	39059	34172	28981	20716	21617	22413	24899	26297	27843	28132	28172	24648	14644	7464	4471	---	---	---			0.089600166	0.135390695	0.088455926	0.143011823	0.179117353	0.398966982	-0.041680159	-0.035515103	-0.099843367	-0.053161958	-0.055525626	-0.010272999	-0.001419849	0.142973061	0.683146681	0.961950697	0.669425185	.	.	.	.	.
29103	Knox 	4131	4360	4482	5508	5692	6558	7617	8878	9658	10783	12403	13479	13501	13047	10974	8727	2894	---	---	---	---			-0.052522936	-0.027219991	-0.18627451	-0.032326072	-0.132052455	-0.139031115	-0.142036495	-0.080762063	-0.104330891	-0.130613561	-0.07982788	-0.001629509	0.034797271	0.188901039	0.257476796	2.015549413	.	.	.	.	.	.
29105	Laclede 	35571	32532	27158	24323	19944	18991	19010	18718	16320	16857	17363	16523	14701	11524	9380	5182	2498	---	---	---	---			0.093415714	0.197879078	0.116556346	0.219564781	0.050181665	-0.000999474	0.015599957	0.146936275	-0.031856202	-0.029142429	0.050838226	0.123937147	0.275685526	0.228571429	0.810111926	1.074459568	.	.	.	.	.	.
